KEY,DATE,TIME,MDA,TIME_CLK,TIME_TURN,ADV_COST,REWARD_COST,MDA_COST,CVR,1000_W_EFFICIENCY,SCH_KEY,NAME,SAVE_WAY,GUIDE,OS_TYPE,REJOIN_TYPE,CONTRACT_PRICE,START_DATE,END_DATE,START_QUARTER,START_TIME,RPT_TYPE,MDA_ARR,TURN_GOAL,TURN_REAL
98392,2024-09-23,1970-01-01 00:00:11.000,371,1,1,18,12,12,100.00,55.5560,492585,살림백서 물걸레청소포대형 맞추기 9.20,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-09-20 13:11:48.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,358
358541,2025-05-11,1970-01-01 00:00:10.000,1013,3,0,0,0,0,0.00,,1072745,손선풍기,퀴즈 맞추기,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,15,2025-05-03 00:10:36.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,83
314212,2025-04-10,1970-01-01 00:00:22.000,1018,2,0,0,0,0,0.00,,960556,[플레이스 저장] 제주공항그때그집 (15027),플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스에서 해당 공개 리스트에 저장
4. 저장한 공개 리스트로 이동 후 공유를 눌러 URL 복사
5. 정답 제출

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.
· 브라우저 기본 앱을 크롬으로 설정 하시고 참여 하셔야, 정상 참여 가능합니다.",WEB,NONE,30,2025-04-10 22:23:40.000,9999-12-31 23:59:59.000,2Q,EVENING,A,ALL,100000,55
170441,2025-03-10,1970-01-01 00:00:01.000,562,3,1,18,14,14,33.33,55.5560,626753,비듀이 디퓨저 피톤... (검색 후 퀴즈맞추기) 3574,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-03-10 00:08:25.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,30
179850,2025-03-24,1970-01-01 00:00:13.000,563,2,2,40,28,28,100.00,50.0000,644783,[저장] 용인 춘천닭갈비,플레이스 저장,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,20,2025-03-21 13:22:31.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,99
169911,2025-03-10,1970-01-01 00:00:19.000,563,7,6,108,84,84,85.71,55.5560,625739,[정답입력]쌍촌동 맛집,네이버 플레이스 장소명 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-03-08 14:30:09.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,482
105699,2024-10-14,1970-01-01 00:00:19.000,563,26,16,288,224,224,61.54,55.5560,506182,닥터스초이스 올인원캐나다 맞추기 10.12,퀴즈 맞추기,"캐나다 마시는 콜라겐 리뷰클릭후 주소창 복사붙여넣어 맞추기

쇼핑더보기를 클릭하세요

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요!

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-10-12 19:07:35.000,9999-12-31 23:59:59.000,4Q,EVENING,A,ALL,100000,509
182385,2025-04-21,1970-01-01 00:00:22.000,792,2,0,0,0,0,0.00,,649602,네이버플러스 스토어,최초 오픈,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 최초 오픈 후 광고 추적허용 동의 (IOS필수)

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 광고 추적허용 동의하지 않은 경우 적립되지 않습니다. (iOS 한정)
- 이미 참여한 이력이 있다면 포인트가 지급되지 않습니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",IOS,NONE,230,2025-03-24 15:22:06.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,189
355137,2025-04-23,1970-01-01 00:00:17.000,761,2,0,0,0,0,0.00,,1066494,[정답입력]요가매트 스탠다드,네이버 쇼핑 상품번호 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-04-23 16:17:26.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,32
91875,2024-08-25,1970-01-01 00:00:01.000,562,3,3,90,60,60,100.00,33.3330,477879,[플레이스 저장] 프렌즈클럽 (1551),플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스 내 장소를 저장하고 스크린샷 캡처하기
4. 업체 플레이스의 스크린샷을 제출하기 (최초 1회만 참여 가능)

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-08-23 00:08:51.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,1104
390491,2025-06-18,1970-01-01 00:00:04.000,563,8,7,126,98,98,87.50,55.5560,1129479,[정답입력] 양주 맛집,네이버 플레이스 지도 거리 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-06-17 20:52:28.000,9999-12-31 23:59:59.000,2Q,EVENING,A,ALL,100000,74
106881,2024-10-18,1970-01-01 00:00:03.000,563,1,1,18,14,14,100.00,55.5560,508351,미닉스 미니빔 맞추기 10.17,퀴즈 맞추기,"미닉스 미니빔 리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-10-17 10:08:39.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,477
368146,2025-05-24,1970-01-01 00:00:02.000,761,2,0,0,0,0,0.00,,1089047,아우디 A6와이퍼,퀴즈 맞추기,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,15,2025-05-23 13:37:57.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,0
365182,2025-05-17,1970-01-01 00:00:23.000,761,6,0,0,0,0,0.00,,1083885,[정답입력] 앞산 맛집,네이버 플레이스 장소명 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-05-17 00:08:43.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,164
173552,2025-03-21,1970-01-01 00:00:01.000,851,4,4,720,240,480,100.00,5.5560,632747,같은 돌이니 아이돌 하겠습니다 : 아이돌 키우기,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2025-03-20 10:00:00.000,2025-03-25 00:00:00.000,1Q,MORNING,A,ALL,9900,9975
156031,2025-02-18,1970-01-01 00:00:12.000,563,2,2,36,28,28,100.00,55.5560,598887,[정답입력]뉴트리 쏘팔메토 특가,네이버 쇼핑 상품번호 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-02-14 11:59:36.000,9999-12-31 23:59:59.000,1Q,MORNING,A,ALL,100000,125
360607,2025-05-12,1970-01-01 00:00:07.000,563,5,3,54,42,42,60.00,55.5560,1076295,난각막포헬라 맞추기 5.8,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2025-05-09 00:06:44.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,480
376821,2025-06-05,1970-01-01 00:00:13.000,371,2,0,0,0,0,0.00,,1104522,CCDF199WEM1 맞추기 6.4,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,16,2025-06-04 13:07:42.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,42
118004,2024-11-24,1970-01-01 00:00:01.000,563,20,18,540,360,360,90.00,33.3330,528961,[플레이스 저장] 백소정 김포구래점 (5368),플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스에서 해당 저장 후 [내장소]를 클릭하여 저장한 리스트 진입하기
4. 방금 저장한 업체명을 클릭하여 지도 > 주변 정류장 순으로 클릭 후 URL 복사하여 정답 제출하기

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-11-22 00:14:08.000,9999-12-31 23:59:59.000,4Q,EARLY MORNING,A,ALL,100000,447
143401,2025-01-20,1970-01-01 00:00:11.000,562,1,1,18,14,14,100.00,55.5560,573653,포뉴 11중기능 밀... (검색 후 퀴즈맞추기) 5334,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-01-20 00:07:53.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,9
176608,2025-03-19,1970-01-01 00:00:10.000,563,4,4,72,56,56,100.00,55.5560,638453,[정답입력]콜라겐,네이버 쇼핑 상품번호 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-03-17 14:55:28.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,126
87631,2024-08-09,1970-01-01 00:00:19.000,270,3,2,36,16,16,66.67,55.5560,469890,플로우 구명조끼 맞추기 8.9,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,18,2024-08-09 17:07:03.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,444
109996,2025-01-06,1970-01-01 00:00:22.000,854,1,0,0,0,0,0.00,,514018,편의점 정리왕,최초 오픈,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 최초 오픈 후 광고 추적허용 동의 (IOS필수)

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 광고 추적허용 동의하지 않은 경우 적립되지 않습니다. (iOS 한정)
- 이미 참여한 이력이 있다면 포인트가 지급되지 않습니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,230,2024-10-25 17:02:19.000,9999-12-31 23:59:59.000,4Q,AFTERNOON,A,ALL,100000,9904
100036,2024-10-13,1970-01-01 00:00:10.000,653,4,0,0,0,0,0.00,,495475,11번가,최초 오픈,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 최초 오픈 후 광고 추적허용 동의 (IOS필수)

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 광고 추적허용 동의하지 않은 경우 적립되지 않습니다. (iOS 한정)
- 이미 참여한 이력이 있다면 포인트가 지급되지 않습니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,230,2024-09-25 16:38:13.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,18353
